filename,mos,mmd_score
f41.png,10.383351573636363,1.0223674774169922
f206.png,11.237612673636363,1.0206489562988281
f205.png,12.873956289545454,1.0263946056365967
f180.png,13.852077771363637,0.9878959059715271
f95.png,14.772021149545454,1.019590973854065
f49.png,15.774696462272727,1.0263959169387817
f317.png,16.11136225,1.0070462226867676
f85.png,16.718538883636366,1.014257550239563
f123.png,16.83383592,1.0258148908615112
f163.png,16.977602550909094,1.0228503942489624
f399.png,17.128398308636363,1.0052729845046997
f447.png,17.49981897681818,0.9849010109901428
f354.png,18.01987185318182,1.02427339553833
f433.png,18.22368484818182,1.0248571634292603
f305.png,18.40435578590909,0.9998772144317627
f173.png,18.964998386363636,1.0256954431533813
f471.png,19.531784013636365,0.9868153929710388
f343.png,21.457911477272727,1.0082268714904785
f141.png,22.164942098181818,0.9937906861305237
f312.png,22.207954510454545,0.9737262725830078
f25.png,22.336504287727273,1.0263640880584717
f107.png,22.775860404545455,1.0189887285232544
f79.png,23.03693973772727,0.9899858832359314
f115.png,23.073138160909092,0.9947197437286377
f142.png,23.859046570909094,1.0253838300704956
f177.png,24.108436355454547,1.0249407291412354
f341.png,24.136628927727273,1.0011450052261353
f221.png,24.706419758636365,1.0257943868637085
f338.png,25.160939161363636,1.014286994934082
f27.png,25.272293834545454,0.9608009457588196
f252.png,25.739496508636364,1.0263842344284058
f348.png,26.08368123090909,1.0263867378234863
f408.png,26.26193154681818,0.9397780895233154
f186.png,26.29922768272727,1.025542140007019
f342.png,26.647243233181822,0.9822951555252075
f385.png,26.80277036,0.9906626343727112
f132.png,27.710613355454544,1.0242074728012085
f8.png,27.723830698181818,1.0251648426055908
f181.png,27.94224735681818,0.9906410574913025
f33.png,28.008295531363636,1.0126179456710815
f382.png,28.427649107272728,1.0241886377334595
f311.png,28.610673086363636,0.9795513153076172
f280.png,28.864666542727274,1.0242139101028442
f462.png,28.872480873181818,1.0081968307495117
f457.png,29.867093540909092,0.97089022397995
f20.png,30.946254809545454,1.0125834941864014
f198.png,31.113843444545456,1.0247702598571777
f304.png,31.75240744409091,1.0231969356536865
f477.png,31.962474827272725,0.9840884208679199
f291.png,32.10326235227273,1.0235497951507568
f391.png,32.57260997909091,0.9920626878738403
f116.png,33.29309288772727,1.0156431198120117
f83.png,33.63066458409091,1.0254380702972412
f292.png,33.94931614045454,0.9638636708259583
f143.png,34.254768114545456,1.0246809720993042
f392.png,35.01583384090909,1.0258066654205322
f322.png,35.61844186090909,1.0201129913330078
f328.png,36.50372615909091,1.026328682899475
f475.png,36.74721518909091,1.0259835720062256
f377.png,37.183868766818186,1.0243908166885376
f232.png,37.586910895,1.0246495008468628
f263.png,37.90925234181818,1.020569920539856
f421.png,39.159607152727276,1.026023268699646
f267.png,39.16116855045455,0.9875751733779907
f318.png,39.50363207727273,1.0259865522384644
f5.png,39.72578294681818,1.0261896848678589
f347.png,40.10658689318182,0.9667513966560364
f287.png,40.511631334545456,1.0052502155303955
f89.png,41.22542756590909,1.0106449127197266
f274.png,41.450596035,1.0170332193374634
f467.png,41.606778884545456,1.024396300315857
f18.png,41.74143011090909,1.0249552726745605
f261.png,42.27668356454546,0.998368501663208
f16.png,42.349748590454546,1.0140979290008545
f281.png,42.93479045136364,1.0262279510498047
f145.png,42.999259720454546,0.9540187120437622
f136.png,43.14833512181818,1.0215975046157837
f65.png,43.849900354999995,1.0141587257385254
f269.png,44.24228326,1.0049022436141968
f50.png,44.68483293727273,1.026389479637146
f128.png,45.014271393181815,0.9893675446510315
f411.png,45.044897863636365,1.0263947248458862
f148.png,45.242849799999995,1.0259099006652832
f288.png,45.34376912590909,0.9796643853187561
f413.png,45.44974382363636,1.0073461532592773
f13.png,45.87703164136364,1.0078259706497192
f464.png,46.05975058136364,1.015397310256958
f96.png,46.3385215,0.976311206817627
f223.png,46.461104443636366,0.9595110416412354
f97.png,46.55172569545454,1.0242844820022583
f384.png,46.63784059272727,1.0021989345550537
f183.png,46.92503363227272,1.0247048139572144
f308.png,46.98420985,1.0229982137680054
f1.png,47.05894020545455,0.9977571368217468
f271.png,47.18393024863636,1.0262174606323242
f316.png,47.45620903181818,0.9552910923957825
f333.png,47.57944400681818,1.0216761827468872
f352.png,47.68605184090909,1.0173516273498535
f99.png,47.85413733318182,0.9608493447303772
f410.png,47.997159330454544,1.0262129306793213
f400.png,48.745656067727275,1.0263385772705078
f374.png,48.974869975454546,1.0114576816558838
f470.png,49.269933079999994,1.0235815048217773
f380.png,49.50143869090909,0.9805331230163574
f66.png,50.02686477227273,1.0248522758483887
f168.png,50.24467801363637,1.0248249769210815
f117.png,50.26601576545454,1.0029836893081665
f248.png,50.287720933636365,1.0239334106445312
f53.png,50.397065763181814,1.012439250946045
f237.png,50.44004938636363,0.9984449148178101
f363.png,50.53053583909091,1.0263680219650269
f69.png,50.744067415454545,1.0251593589782715
f193.png,50.877768575909094,1.0263854265213013
f451.png,50.952142585000004,1.0108704566955566
f418.png,51.255980857727266,1.020349144935608
f378.png,51.47010300409091,1.017135500907898
f61.png,51.48649149727273,1.0017021894454956
f104.png,51.49088870772727,1.021613359451294
f78.png,51.669473619090915,0.9454909563064575
f434.png,51.78909724363636,1.0263957977294922
f147.png,51.85205774272727,0.9970304369926453
f120.png,51.87800455454545,1.0204110145568848
f170.png,51.92553946363636,1.0182398557662964
f265.png,52.00039339090909,1.0241318941116333
f202.png,52.126720309090906,1.0168319940567017
f219.png,52.30133809090909,1.0263750553131104
f29.png,52.82782977227273,1.0112167596817017
f398.png,52.94948191,0.9386501908302307
f111.png,52.977303153181815,1.0040985345840454
f195.png,53.02329102272727,1.0131944417953491
f114.png,53.11169118954546,1.023430585861206
f336.png,53.15595768772727,0.9687768220901489
f332.png,53.19575964181818,1.0248620510101318
f72.png,53.738266159999995,1.006298303604126
f302.png,54.35688324090909,1.026220679283142
f155.png,54.43010616227273,1.0260552167892456
f233.png,54.51598353272727,1.026387333869934
f227.png,54.63723127590909,1.024210810661316
f203.png,54.68535675181818,1.0262057781219482
f77.png,54.72388539863636,1.0075080394744873
f303.png,55.23867115454546,1.024308443069458
f42.png,55.2775563909091,0.9755175709724426
f102.png,55.699695931818184,0.9348847270011902
f48.png,55.80372709545455,1.0111603736877441
f326.png,55.82518654818182,1.0010135173797607
f273.png,56.236087309090905,0.9593708515167236
f279.png,56.34353036818182,1.0101701021194458
f386.png,56.343846956363635,1.0252561569213867
f412.png,56.418747340909086,1.0203782320022583
f368.png,56.4284854,0.9802471399307251
f171.png,56.43083487727272,1.0255259275436401
f46.png,56.73676582727273,1.026395559310913
f266.png,56.80215198181818,0.9871457815170288
f309.png,56.838491672272724,1.023190975189209
f201.png,56.87784920000001,1.026395320892334
f360.png,56.88495511818182,1.0180658102035522
f301.png,56.89427865,1.008819580078125
f299.png,57.014437336363635,1.0145295858383179
f119.png,57.01605029863636,1.0255461931228638
f390.png,57.06027285454545,1.000969648361206
f436.png,57.08577673045454,1.0223472118377686
f92.png,57.165035822727276,0.9982591867446899
f103.png,57.30280682363637,0.9668107628822327
f429.png,57.552973348181816,1.0210918188095093
f293.png,57.715692645,1.020283579826355
f425.png,57.94736867727273,1.0262473821640015
f182.png,58.01582408181818,1.0185829401016235
f217.png,58.14704098045454,0.9160337448120117
f110.png,58.40466673181818,0.943841814994812
f106.png,58.48494007,1.0254567861557007
f285.png,58.90741873181818,1.0251786708831787
f379.png,58.92814133636364,1.02033531665802
f367.png,58.959711454090915,1.0041476488113403
f456.png,59.080638213636355,1.0246872901916504
f22.png,59.15176404636364,1.0206577777862549
f189.png,59.165360129545455,1.0263304710388184
f10.png,59.343238913181814,0.9990236163139343
f282.png,59.52943686818182,1.0250314474105835
f214.png,59.53394987363636,1.0262659788131714
f91.png,59.61907620909091,0.9589095711708069
f200.png,59.64024705,1.026363492012024
f191.png,59.81487126545455,1.0263959169387817
f149.png,59.821444613636366,1.0251449346542358
f296.png,59.82249576181818,0.9525758028030396
f144.png,60.13491826227273,1.0263957977294922
f459.png,60.66603184545455,1.0166833400726318
f276.png,60.91525143409091,1.0263171195983887
f64.png,60.98922430909091,1.010163426399231
f109.png,61.15445065909091,1.0256260633468628
f57.png,61.257236485,1.026013731956482
f387.png,61.38288141818182,1.024819016456604
f68.png,61.41676890772727,0.9886988401412964
f60.png,61.450913154545454,1.013094186782837
f108.png,61.557454278181815,1.0236892700195312
f463.png,61.612018317727276,0.9488815665245056
f179.png,61.66026577136363,1.0263952016830444
f381.png,61.784896459090916,0.993966817855835
f238.png,61.80260090454545,1.011758804321289
f298.png,62.04634134636364,1.0196800231933594
f417.png,62.140166177272725,0.981268048286438
f366.png,62.30800517363637,1.026393175125122
f245.png,62.48285368636363,1.0238194465637207
f369.png,62.50087945,1.0238499641418457
f310.png,62.515273900000004,0.9974345564842224
f67.png,62.56153540454545,0.9110748767852783
f466.png,62.62842450590909,1.0130975246429443
f161.png,62.64787497272727,1.026376724243164
f63.png,62.80573838590909,1.0086395740509033
f423.png,62.831736559090906,1.026344895362854
f137.png,63.033077886363635,1.0263959169387817
f187.png,63.2958711590909,0.9539279937744141
f254.png,63.30556153181818,1.0225707292556763
f242.png,63.451246159090914,1.0236625671386719
f373.png,63.51674641363636,1.0168958902359009
f36.png,63.52993807136364,1.0048083066940308
f45.png,63.601648069090906,1.0239499807357788
f176.png,63.632569839545454,1.0224463939666748
f270.png,63.65115097727273,1.0076744556427002
f355.png,63.71100458181818,1.004492998123169
f34.png,63.89873966363636,1.0234875679016113
f44.png,63.92419218818182,1.0169577598571777
f442.png,63.96103896818182,1.0096054077148438
f444.png,63.99746849090909,1.0263588428497314
f480.png,64.02118780454545,1.0223474502563477
f154.png,64.02835174090909,0.9926245808601379
f71.png,64.1043883409091,1.0263959169387817
f174.png,64.15682117727273,1.023946762084961
f321.png,64.23845857272727,1.0260266065597534
f262.png,64.25370258636363,1.0262726545333862
f70.png,64.32671434181817,1.0244032144546509
f268.png,64.40631527727272,0.9975519180297852
f159.png,64.56676404090909,1.0263915061950684
f286.png,64.70266141363636,1.0173704624176025
f243.png,64.83579067045456,1.0181807279586792
f210.png,64.88276691590909,1.0064091682434082
f357.png,64.91428311818181,1.0177037715911865
f331.png,64.99876317727272,1.0263959169387817
f388.png,65.11283459954545,1.025895595550537
f234.png,65.12859398045454,1.0252095460891724
f188.png,65.15700578272727,1.0251907110214233
f359.png,65.26560826818182,0.9965322613716125
f441.png,65.49862164545455,1.0032895803451538
f465.png,65.58085287863636,1.0184658765792847
f6.png,65.74797291818182,1.0164910554885864
f199.png,65.77319434545456,1.0259796380996704
f319.png,65.79643795909091,1.015080213546753
f84.png,65.90152255454545,1.0035107135772705
f101.png,66.06104215454546,0.9839469194412231
f329.png,66.34667021363636,0.9974713325500488
f19.png,66.41367993636364,1.0254340171813965
f88.png,66.49486482500001,1.0183720588684082
f196.png,66.57540134545455,1.0258899927139282
f178.png,66.64770191772728,0.973519504070282
f278.png,66.69631712272727,0.9731906652450562
f427.png,66.69915260454546,1.0259640216827393
f289.png,66.84640655909091,1.0244338512420654
f76.png,66.92138232272727,0.9128514528274536
f39.png,67.1600262,1.0213215351104736
f264.png,67.24224864545455,1.0263959169387817
f446.png,67.33497136227273,1.0263959169387817
f437.png,67.50431248636363,0.9931057691574097
f226.png,67.65232870272727,0.9974888563156128
f247.png,67.78208407272727,1.0249861478805542
f100.png,67.84529925,1.0106186866760254
f290.png,67.89158320909091,0.9825478792190552
f356.png,67.98637594090908,1.003556728363037
f37.png,68.0851692090909,0.9419469237327576
f372.png,68.12695885,1.01505446434021
f449.png,68.2302839,0.9975948333740234
f461.png,68.23565684545454,0.9940441846847534
f351.png,68.26595938409092,0.9868571758270264
f259.png,68.27114585318182,1.0263948440551758
f283.png,68.32032611363637,1.0082865953445435
f207.png,68.38830778636363,1.0209792852401733
f345.png,68.41746199090909,1.0156174898147583
f315.png,68.46063733181818,1.0263155698776245
f300.png,68.46664887727273,0.9790445566177368
f190.png,68.47213741363636,1.0263959169387817
f12.png,68.93374281227273,0.9508602023124695
f426.png,69.04567613727274,1.0068670511245728
f277.png,69.05974111818182,1.0213980674743652
f56.png,69.09219679545454,0.9998651742935181
f113.png,69.09712682727273,0.9483189582824707
f14.png,69.10091421363637,1.012243628501892
f197.png,69.10780212727273,0.9514361023902893
f324.png,69.12065298636364,1.0140517950057983
f371.png,69.18059698636364,1.0232980251312256
f124.png,69.23367816363636,1.0146162509918213
f424.png,69.2644266,1.0263023376464844
f327.png,69.35791935818182,0.9606913924217224
f375.png,69.61843814545455,1.024567723274231
f455.png,69.80519480454545,0.9745073318481445
f370.png,69.8553488,1.0053608417510986
f24.png,69.88728480909091,0.9706105589866638
f397.png,69.97248817863637,1.011654257774353
f2.png,70.05721009181819,0.9616844058036804
f401.png,70.14929492727272,1.0236989259719849
f31.png,70.15787111818182,1.0099478960037231
f222.png,70.16147875909091,0.9610085487365723
f393.png,70.20511073181818,0.9906783699989319
f153.png,70.32331571818182,1.0246340036392212
f151.png,70.37705808636363,1.025452733039856
f11.png,70.399005675,1.0261093378067017
f15.png,70.50181075318181,1.0078532695770264
f320.png,70.6102672090909,1.026395320892334
